      3.23594     0.565000     0.803182      1.06953      1.39609      1.78125      2.09071      3.44270      3.93273      4.38227      4.65465      4.77209      6.22356      10.0224      17.7070
      3.31131      1.21942      1.73349      2.30835      3.01315      3.84444      4.51236      13.9081      15.8878      17.7039      18.8042      19.2786      25.1425      40.4893      71.5341
      3.38844     0.546808     0.777317      1.03510      1.35114      1.72390      2.02339      3.47885      3.97402      4.42827      4.70351      4.82219      6.28890      10.1276      17.8929
      3.46737     0.535465     0.761196      1.01363      1.32311      1.68814      1.98143      3.50181      4.00027      4.45752      4.73456      4.85402      6.33044      10.1945      18.0110
      3.54813     0.522920     0.743362     0.989880      1.29212      1.64859      1.93501      3.52022      4.02128      4.48094      4.75943      4.87952      6.36369      10.2480      18.1057
      3.63078     0.510351     0.725494     0.966086      1.26106      1.60897      1.88849      3.55982      4.06652      4.53134      4.81299      4.93443      6.43527      10.3633      18.3094
      3.71535     0.493586     0.701666     0.934352      1.21963      1.55611      1.82647      3.58895      4.09982      4.56845      4.85238      4.97482      6.48797      10.4482      18.4593
      3.80189     0.481510     0.684499     0.911492      1.18979      1.51804      1.78177      3.65583      4.17622      4.65358      4.94281      5.06752      6.60887      10.6429      18.8032
      3.89045     0.469171     0.666955     0.888134      1.15930      1.47914      1.73611      3.73344      4.26485      4.75235      5.04773      5.17510      6.74914      10.8688      19.2024
      3.98107     0.453640     0.644877     0.858731      1.12092      1.43017      1.67864      3.80488      4.34646      4.84329      5.14433      5.27411      6.87829      11.0768      19.5699
      4.07380     0.443335     0.630228     0.839227      1.09546      1.39769      1.64051      4.03873      4.67222      4.99656      5.30710      5.44101      7.09596      11.4273      20.1892
      4.16869     0.435034     0.618427     0.823509      1.07495      1.37151      1.60979      4.28684      5.02131      5.27791      5.60593      5.74738      7.49552      12.0707      21.3259
      4.26580     0.429223     0.610166     0.812513      1.06059      1.35320      1.58829      4.55017      5.39646      5.61310      5.96198      6.11242      7.97155      12.8373      22.6804
      4.36516     0.386318     0.549176     0.731294     0.954572      1.21793      1.42952      4.82968      5.79967      5.69017      6.04384      6.19631      8.08100      13.0136      22.9918
      4.46684     0.367730     0.522750     0.696104     0.908643      1.15932      1.36074      5.12637      6.23302      5.99185      6.36425      6.52483      8.50944      13.7036      24.2107
      4.57088     0.369233     0.524887     0.698953     0.912357      1.16407      1.36630      5.44130      6.69873      6.49767      6.90153      7.07567      9.22778      14.8604      26.2546
      4.67735     0.372465     0.529481     0.705070     0.920342      1.17426      1.37826      5.77554      7.19920      7.01598      7.45206      7.64009      9.96388      16.0458      28.3487
      4.78630     0.376570     0.535317     0.712842     0.930486      1.18720      1.39345      6.13032      7.73714      7.51675      7.98392      8.18537      10.6750      17.1910      30.3721
      4.89779     0.379760     0.539852     0.718878     0.938370      1.19725      1.40526      6.50692      8.31523      8.05230      8.55275      8.76856      11.4356      18.4159      32.5361
      5.01187     0.386341     0.549208     0.731339     0.954631      1.21801      1.42961      6.90662      8.93651      8.65713      9.19518      9.42719      12.2946      19.7991      34.9800
      5.12861     0.393741     0.559727     0.745343     0.972916      1.24133      1.45699      7.33091      9.60422      9.31476      9.89367      10.1433      13.2285      21.3031      37.6372
      5.24808     0.403474     0.573563     0.763771     0.996965      1.27202      1.49301      7.78123      10.3218      10.0424      10.6665      10.9357      14.2619      22.9672      40.5772
      5.37032     0.412969     0.587060     0.781744      1.02043      1.30195      1.52814      8.25922      11.0930      10.7315      11.3985      11.6861      15.2405      24.5433      43.3617
      5.49541     0.423441     0.601947     0.801564      1.04630      1.33496      1.56689      8.76660      11.9218      11.4457      12.1570      12.4638      16.2548      26.1766      46.2473
      5.62341     0.436377     0.620336     0.826052      1.07827      1.37575      1.61476      9.30511      12.8126      12.2304      12.9905      13.3183      17.3692      27.9713      49.4181
      5.75440     0.451339     0.641608     0.854378      1.11524      1.42292      1.67014      9.87670      13.7699      13.0807      13.8937      14.2442      18.5768      29.9159      52.8538
      5.88844     0.466728     0.663482     0.883505      1.15326      1.47143      1.72707      10.4834      14.7988      13.9892      14.8587      15.2335      19.8670      31.9937      56.5248
